text,label
@user el resto puedo dudar pero de ese grupo lo tengo claro,1
Amnesia ✨  Terminas de verlo y no tienes npi de que has visto  Los protas son re lindos 🌚 Esta bien la verdad 👌 http,2
La lluvia definitivo que no me tiee piedad cuando ando en bus,0
"Me he en encontrado como 8761653729751528763 Colombianos entre Lima y Nasca, Perú.",1
@user Denada  porcierto hazme un hueco en tu agenda de combates quiero ver lo que es capaz tu monotype contra el mio,2
@user Dios por mi le daría todo mi dinero pero no tengo y soy menor no tengo tarjeta de PayPal Dios que mal la debe estar pasando,0
Quiero comer algo rico pero no hay con quien salir #foreveralone,1
Qué bueno que las aprovecharon @user @user,2
Un gilipollas se me ha cruzado entero en una rotonda  y ya le estaba viendo que lo iba a hacer,0
"@user si o si regresaras a Perú baby! Es más, cuando leas esto es probable que estés aquí ya #PorFin",1
"@user Me los pusieron hace bien poco en casa de un colega, le dan serio",2
"El primer año que empecé a vivir lejos de mi casa mami me llamaba todos los días, ya no, se pasan los días y nada, el amor se acaba",0
No pude con mi genio y voy a almorzar. Para colmo combinado de pollo con gaseosa,1
"@user mejor así, que solo un grupo selecto lo sepa",2
La gente se descojona de mi cuando me indigno y no se lo toman en serio,0
@user he dicho acabadas  Better Call Saul saca en 2017 otra temporada,1
@user @user ha sido genial conocerte maite te quiero mucho en serio una monada de chica,2
@user Pero no es pan chino,0
+ a veces se la pedía prestado se molestó y me la vendió para que no la joda. Ahora ella es la que más la usa,1
Tuve un sueño muy muy lindo y hoy ando con todas las ganas,2
"Quiero que vuelva el invierno  y ponerme pantalones largos y chaquetas y sudaderas y abrigos, puto verano.",0
"- Amor, ¿vamos a ver la vida secreta de tus muscotas? - Hoy no puedo BB - No tienes dinero no? - No - Misio de mierda.",1
@user @user @user mi profesor de instituto dice que he suavizado mucho el lenguaje. Con 16 años era más poético,2
@user Jajaja Y al séptimo día descansó (?) Que mal mae Lo siento,0
"@user los palitos no son bonitos, los puntos sí #sutileza",1
Cada vez que veo a esa muchacha está más guapa,2
@user en España comemos (tragamos) de todo y con tod aquí esta trayectoria política parece normal. Saludos,0
2da semana de talleres de naturaleza!! que nuevos retos vendran??,1
@user bueno felicidades por el millon de crack que hay en el canal !! soy un suscriptor ya un poco antiguo a por mas DE PERU,2
tio pero cuando dawn dispara a beth y daryl la dispara a ella inmediatamente y se pone a llorar,0
@user @user no tengo catálogo de modelos de polvos azules amiga,1
@user Efectos prácticos. Aprovechar el desorden del rival. Lo hacemos todos,2
La lluvia definitivo no me tiene piedad cuando ando en bus,0
Lo bueno que mñn acaba sus finales,1
"Feliz por las salvadas por el público y la salvada por el jurado canta dms bien pero la veo como solista, Aimee era más para #LaBanda",2
Cómo me desean feliz navidad si trabajo en 3 horas (?),0
em diez días hace dos años desde que elsa tenia el pelo rapado por un lado,1
"@user A mí me haces un favor, encantado  @user",2
"@user Pobre   Pues aquí me va, atendiendo llamadas en la portería del colegio cual recepcionista telefónico",0
"Queda claro que yo solo vivo para viajar~ No necesito casas ni propiedades, solo necesito boletos de avión y mi mapita",1
"No me niegues, Señor, tu misericordia; que siempre me protejan tu amor y tu verdad. Salmos 40:11 Buen día a todos",2
dios acabo de recoger mis libros pa segundo de bachillerato y el de historia de españa y el de geografía son jodidamente gordos,0
Ya cambiaron al modelo d Paco Rabane. el que estaba antes era un muñequito yico.,1
"@user pues no, algunos lunes son maravillosos...por ejemplo el de hoy! 😜 Hasta mañana!",2
"@user Bueno, al Atleti 2014/15 Juve Olympiacos Malmo, 2015/16 Benfica Galatasaray Astana. Ya tocaba un año serio eh...",0
"@user ay, ayer cuando lo publicaron y lo vi me entró un sentimiento más grande por dentro...",1
"@user @user @user @user  ""la Temporada"" era muy prestigiosa. Recuerdo leer las crónicas en las revistas españolas.",2
"Oye, me tenéis un poco abandonada  http",0
"Decidme que al final de la gala diréis , QUE COMIENCEN LOS JUEGOS DEL HAMBRE! que al final solo quedará uno  #Gala1GH17",1
"@user Los más buenazos, son los medio gruesitos y cortados de forma vertical. Según yo.",2
"@user Pasa el link de la mas interesante please, por no ver 5 veces lo mismo",0
@user @user @user vi ese video hace un tiempo me pareció chevere . Pero no me gusta la canción,1
Hoy pasaremos una hermosa tarde con ellos #ShowNavidad #CasaHogarMamáVictoria,2
Mis anteojos están demasiado flojos y eso que tienen meses de comprados,0
"La profesora se pregunta qué pasa con la segurdad jurídica, y yo solo sigo pensando en qué culpa tuvo Fatmagul",1
"Mi bebé primero reniega porque tiene hambre, y cuando ya comió un montón, reniega porque está muy llena. La más linda es",2
@user tanto tiempo siguiéndote y leyendo las cosas bonitas q ponías y ahora ya no me dejas?,0
@user @user cualquiera diría que estamos deseando pasar frío,1
Que dicha que me vale todo lo que todo el mundo diga,2
"Llevo como una hora repitiendo ""No debí haber bebido ese último Monster"" teniendo que madrugar  Mi vida.",0
Necesito urgente entrar a la gimnasia y al gimnasioo,1
Hostia pero si en 15 minutos estreno canal!!!! OMG! El Almacén de Juegos. Bienvenidos jugadores,2
"@user @user @user Mas bien, penoso desconocimiento diversas realidades del Perú. Ahora anda preocupada x el clásico(!?)",0
Ya estuviera re descontrolado jajajajja,1
"@user, muchas gracias. La verdad es que lo tienen fácil para acertar",2
Pobre pablo  es que soy yo,0
@user yo solo quiero hacerte trencitas,1
@user @user Pellegrino ha dotado al equipo una gran consistencia defensiva. Y buenos fichajes,2
@user soy un hombre OCUPADO que no puede estar pendiente de estas cosas,0
Quiero una caldosa y un granizado.,1
"@user Pero la verdad es que en general no voy mal de motivación... casi al revés, me sobra motivación (y ego",2
@user @user Eso toca mañana. Hoy me sentía incapaz,0
Desde hoy haré mejor las cosas,1
"@user eso mae!!! Que bueno que te gustó el concierto, me alegra mucho!! A mí también me hacía falta tocar esas piezas!!",2
@user @user @user No puedo ver esas mariconadas.,0
El quinto día #cousins #Holidays @ Previos Restobar-Pub,1
@user pues eliges bien lo poco que ves entonces querido amigo,2
tengo un porrito ya liado.. pero no se para cuando,0
"Yo sólo ame, y Di todo d mi..... aunque no soy perfecta, solo tengo un corazón sincero, una mente que te piensa a cada momento. pitufo",1
Se viene algo bueno #Navidad #Imelda #Tronconavideño #Fresas #frambuesas #blueberries @ Imelda,2
a mi mejor amiga no le gusta el ceviche ni los makis y me siento frustrada porque no podemos ser BUENAS mejores amigas,0
A pesar de todo...veo sorpresa en el Bernabéu...llamadme loca,1
"@user ..pero, vamos, yo con cualquier cosica..unos huevos fritos son un manjar (siempre que haya pan para mojar, claro",2
Lo peor que puede existir es decepcionar a alguien que quieres,0
"@user jajajaja este es un plato del restauran de mi casa, cuando quieras tienes tu descuento familiar",1
Me hace sentir tan bien al ver a mi ex y no sentir absolutamente nada por el,2
"Me voy a las 6 a Madrid y me esperan 6 horitas en un autobus, seguramnete lleno de gente, porque mi suerte funciona así",0
Por qué un partido a las 10 a.m.,1
¡Ya tenemos ganadora! Felicidades @user Nos hablamos por mensaje. ¡Gracias a todos por participar!,2
@user no seas malo con él,0
El huevin respectivo debido al feriado...vao a meter una caminata mas sus chelitas para al menos ver que hay abierto en la calle.,1
"Por cosas así, estoy segura de que tomé una muy buena decisión",2
"NUNCA dejen el Snapchat abierto en el celular de la mamá, creo hoy duermo en la calle",0
@user para mí no son feas  hay feas y bonitas    te salvas de arder en el infierno por hetero,1
"@user siempre habrá algo amiga, pero con el tiempo lo superas y pierden importancia",2
@user y que el mae no sea tan desastroso como aparentó durante la campaña. Hope is all we have left,0
El sábado se casa Adriel y eso me hace sentir super vieja maee cuando ibamos a pueblo viejo x olafos saliamos fuck off y yo era la niñera,1
Amanecí lleno de la comilona anoche en el #BNOpenHouse ...pero siempre hay campo para más . A desayunar,2
"#Windows10 qué mal me caes... @user Para abrir cualquier navegador o aplicación es tan lento, torpe e ineficiente que da pavor",0
"No es feriado el 26 de dic ni el 2 de enero, entonces mremod fútbol sábado y domingo",1
"@user @user @user Gracias, lo único que me hace feliz es escuchar música, adivinar y ganar",2
Como cuando estás súper triste y pones un playlist de Camila y Ha Ash . Los de la agencia se van a deprimir,0
Digo yo que tengo mala memoria y mi vecino se ha tatuado el nombre de su mujer,1
@user @user cuando lo veo siempre le digo que en Twitter gusta a muchos!  Ojalá accederia porque para Dani sería muy bueno,2
Primera vez que David cena en mi casa y quiebra un vaso.,0
@user me siento triste amiga,1
"@user claro que sí, París merece mil visitas",2
"No vuelvo a New York, esa pea fue muy maldita y mi chaqueta",0
@user yo quería que me dieran la bcr así,1
"El puente mas bonito de la constitución este año en Alicante 12,13 y 14 @user en directo y allí estaré",2
"11.46PM y tengo hambre, mejor me acuesto ya por que la panadería está cerrada",0
@user poco pero intenso  estoy por pirarme un día a sevilla con el Mario,1
@user @user Un lapsus advertido gracias a @user y subsanado. Gracias por tu aportación.,2
@user no lo consigo  ayudame porfi que es super importante,0
@user No se si están editados.,1
@user Correcto! Es pura arte. Mejor no lo pudiste describir. Felicidades!!! Bendiciones!,2
"@user @user Por desgracia vende más  ,riñas,trifulcas,peleas,al cuello!! mátalo!!",0
@user Lo mejor para el es que salga del Club Zidane no le da la Oportunidad de Jugar! A mi no me gusta que este en la Banca.,1
@user es la feria de mi tierra  Solo espero que sea un éxito y ser un gran anfitrión,2
"No, no. Ya no te quiero, me declaro soltera a partir de ahora, me has hecho daño  @user",0
"@user hombre!  Yo siempre y con la gente que me cae bien claro, con los que me caen mal ni agua  Muacc",1
Plan perfecto para terminar el fin de semana. @user - @user. Después @user - @user,2
@user ya ya pero aún así no me convenció,0
Vine a mi casa porque mis papás dicen que los tengo abandonados y me chantajearon con comida pero hoy iba para la playa en la noche,1
Hoy recibí una buena noticia y llevo saltando de la emoción como 30 minutos.,2
"Mar Negro q se haya caído un avión lleno de músicos, médicos q enviaron para alegrar a la gente en Siria me deja +segura q no existe dios",0
@user las etiquetas son necesarias. Lxs locxs molamos. Si no quieres etiquetas no molas  LOOOOCAAAA jajajajaj,1
"¡Venga va! A ver si consigo la versión física, que vista en tienda parece magnífica  @user  #DinastíaDelDienteDeLeón",2
¿por qué os empeñáis en que no soy española?,0
"Amiguitos, yo siempre hablo/escribo de la misma forma, soy bastante cariñoso ... no te estoy gileando, ni quiero algo contigo, sí?",1
"Me vengo dando cuenta que sí... el gordo navideño y yo siempre sí... regalo de santa, por despistada? marchamo y regalos pagados #gracias",2
Hay videos que no se envían porque no tengo espacio en el móvil así que lo siento,0
"@user @user El tuit va acompañado de una foto que quiere decir lo contrario, SÍ es sarcasmo",1
"@user ay tan lindo amigo!! Gracias. Espero que jueguen con rencor, porque se hacen imparables cuando están resentidos",2
Tan triste mi vida que me hablan en Snapchat solo para decirme que mis animales son lindos,0
"A recuperar la resistencia física, hola Viernes sangriento!!!",1
@user siiiiii tío  el viernes te invito a una litro jurao,2
@user jajaja ya ves teneis algo encontra mia  espero que la proxima vez sea de vuestro equipo 😂,0
@user Y suuuuper diferente a sus trabajos anteriores! Tengo que comprarlo tho porque no esta disponible en apple music,1
#DiaDelVideojuegoHC por todas esas grandes tardes que nos hacen pasar y las que pasaran!,2
@user Ya no es por bonito o por feo sino porque es un animal con sentimientos tía es horrible,0
@user Feliz Año Bella! Las mejores vibras,1
@user esa vidilla universitaria que tiene lo hace muy especial y que bien se come cerquita de los canales  #SaltaconHolanda,2
@user pero es muy trillado,0
@user tenía pensado cuando me quitase este ponerme unos de kpop  a la siguiente contigo lindo,1
"Acabo de comprobar en Linkedin  si eras mi antiguo alumno, tengo un gran recuerdo @user  Te deseo lo mejor @user",2
Me he puesto nervioso por la función de mañana. Y si me da una laguna mental??? Mierda ahora no puedo dejar de pensar en eso,0
@user @user Ufff... hay una discusión enorme sobre esto. La Clínica Mayo dejó de hacerlas por años por los resultados,1
"No se cuantas veces la abre escuchado, pero no me canso de hacerlo y es que suena tan bien juntos @user  http",2
"@user hoy me he gastado 90 euros en LEGOs, así que los maletines van regular",0
"@user llévame a tu casa, la otra vez blastoise y hoy dragonite",1
@user retiro mi calificativo ofensivo hacia @user Su gesto de hoy me ha parecido valiente...  contamos con todos.,2
Hay algunos shojos de comedia romántica que me gustaría que se centraran un poco más en lo romántico,0
Yo ya estoy con gripe y ni me he mojado,1
@user el pueblo crema está feliz con lo de Vento!,2
hoy ha sido ver a un perro muerto en el anden izdo. de la autopista huelva-sevilla y entrarme toda la impotencia del mundo,0
@user @user A mi Movistar me llama para preguntarme si estoy satisfecho con mi servicio y si hay algo que puede hacer por mi,1
"@user Buen artículo Carlos , se va Lucas pero tampoco hay que dramatizar , casi me haces llorar",2
"Vanessa ¿donde estas? te extraño mucho, ya va ser navidad y necesito verte",0
"1 y 2 correctas. 3, ni una.   http",1
Ustedes siempre han sido lo más bonito de mi año. Anita y Amaya,2
"@user @user al menos ya va ir preso, el tuyo sigue feliz de la vida plagiando textos",0
@user @user @user convenciendo a mi hija mayor para verlo,1
@user Bonito rincón  ¡Qué ganas de ver la nueva web!,2
@user yo no soy normal,0
"@user es que ya no era necesario llamar ,ya sabiamos lo que espera ,la proxima sera",1
Que agusto se queda una después del Circuito termolúdico de  @user,2
Tenía más de un año de no usar Premiere Pro y no era tan mala editando... ahora lo olvidé todo,0
Cuando te enamoras de cada flaca que pasa. Chimbote era chevere pero no me quirro ir de trujillo.,1
"Pues ya es oficial, curro nuevo y mejor",2
Tengo dos orzuelos enquistados en el ojo izquierdo y me hacen la cara muy asimétrica. Me veo raro,0
"@user lo de la comida le quita toda la parte negativa entonces, buenaso. Gracias!! Que te vaya super bien en tus finales",1
"@user perfecto!  Nada mejor que incitar a lectura. Ya me contarás que tal, es mágico. De esos para ""niños"" que no son para niños",2
@user Lo mejor son sus amiguitos defendiéndole diciéndome a mí que pase página cuando es él el que no me deja en paz,0
@user Ely todo bien? no se nada de ti u.u tengo número nuevo!,1
"Si necesitáis un hater profesional de lo que sea, podéis llamar a @user",2
@user porque mi equipo G8 se calienta demasiado y la bateria se baja rápido,0
"@user Un chivi que hace videos y es más tocándose el cabello que video haciendo ""algo divertido o entretenido"".",1
"@user te tienes que hacer amiga de peluqueros que no estén locos y fuera, tienes don de gentes coñe",2
"No entiendo, hasta hace unos días te hablaba lindo, fresh y de la naaada cambian, y tú no hiciste nada #Kheeeeeeeeeé #SacandoConclusiones",0
@user vamos a juntos en concierto?,1
#FelizMiercoles porque hoy pase lo que pase va ha ser un buen día,2
"Como dijo @user, ""hay que ignorar a los trolls"", después de años usé de nuevo el block, el más pesado y bobo que conocí",0
"@user oh no te la debo negrito, lo lamento, prometo ir al próximo kaos ir desde las 8 pm y guardarte cola",1
"@user @user clado que sí. En serio, gracias por todo lo que nos has enseñado",2
Me está entrando una depresión ahora mismo... ¿Para cuando la máquina del tiempo? Que me lleve de nuevo al 29 de junio joder,0
@user i lleva mucho sin actualizar? ahora sucede que me enamoro del fic y lo dejan abandonado,1
@user @user @user Ay yo no he visto la nueva temporada! Buena sugerencia,2
@user Junto montas el unico dia que me llaman para tomar algo,0
Mis lunes no volverán a ser iguales @user,1
"@user el canal de ""Global Talents"" suele ser rápido en subir actuaciones, valoraciones, previos, y resultados...",2
"@user En vez de perseguir a corruptos y defraudadores, pretenden encarcelar a quienes cuestionan al poder con unos cuentos tuits",0
"@user no te preocupes ^^ como dije...ELF puede hacer lo que quiera, a mi solo me importa SJ",1
@user Y son más de las 5 de la mañana! Y encima mañana vuelve a ser día de grabación.. todo sea por dejar todo preparado,2
"@user La burguesía venezolana, los más ricos, animando a la población a colapsar Venezuela con la ""Toma de Caracas""  Triste.",0
"@user @user @user invitadísimo a hacer las cosas diferente, hay que involucrarse y dar espacios a la mejor gente.",1
@user Te puedes creer que te iba a poner lo mismo  Te quiero mi Nini,2
"No sé si los maltrataban de verdad pero me dio penita ver eso No me gusto eso, no son objetos para que los traten así. Me indigna tanto",0
"@user @user @user el tiempo promedio para ejercitarse, es de 1hr. Si quieres más tiempo, la alimentación también cambia",1
En fin @user espero que recibas este tuit en otra realidad alternativa donde sigues viva porque ahí no se acaba tu camino  ¡suerte!,2
"Suerte nivel, llame a la pizzeria para pasar por una pizza y llueve cuando deje mis sombrilla perdidas",0
¿voy o no voy a cœur de pirate en madrid? es como a la semana siguiente de volver de milán/burdeos,1
"Gracias a toda la gente que dio RT a mi mensaje de buscar clan. He conseguido ser suplente adc en DragonsZGaminG,con ganas",2
@user Es muy duro para un niño verse forzado a ser parte de esos procesos,0
"@user gracias por etiquetarme, pero no suelo hacer estas cosas",1
#feliz septiembre..es bonito retarse..es increible lo mucho que puedes aprender.. medirse con el obstáculo..eres la joyita de la corona,2
"@user s que habrá terceras elecciones, no que no las habrá... está difícil la predicción",0
"@user No te preocupes, pero como hay tanta mala baba en Twitter pensaba que había sido por eso",1
"No, solo quiero bailarte la medusa loca en privado  @user",2
"No sé porqué pero ya no me cae para nada, es más me da asquito y antes éramos amigas, aunque creo que ni eso consideraba ella",0
@user me regalaron la mediana,1
Ahora que soy @user todo es más bonito.,2
@user en donde vivo no hay alternativas válidas aún… No creas q no lo miré  @user  @user,0
"@user de sobra, si solo somos 3  dime tu ID y ya te agrego",1
@user mi objetivo es seguir aprendiendo. Por dicha uno nunca para de aprender. Por ahí espero seguir asombrándome,2
@user yo me las puse y acto seguido me las quite por que no era capaz de desbloquear el móvil ajjajajja,0
Vamos Ame vamos....bahhh.....q mas da.....conence el año cansada..... quiero solo dormir hoy....,1
@user Muchas gracias atrasadas!! Esto del Twitter hacia que no lo miraba.... Un abrazoteee!!,2
@user dejas al novio y a los dos días ya estas con otro.  Y yo soltero desde el 96. La vida es demasiado injusta conmigo,0
"voy a salir a comprar mayolicas y acabados a habich, veamos q sucede en el camino, la gente buena celulares prendidos porfavor, 3, 2 ,1",1
@user Muchísimas gracias por difundir  ¡Un abrazo!,2
"He visto un Allen Walker en la Expo que uff, menudo cosplay, yo iba de Lena pero sin peluca, quería una puta foto",0
"Ya no puedo la broma de ""estoy embarazada"" por el día de los inocentes.",1
Que guay que @user sea nuevo concursante de @user seguro que lo hace genial....Me encanta!!!,2
"@user impresionante lo que hizo Alejandra por Dios que feo que se hagan de rogar pa competir, falta de humildad. Vamos rojo.....",0
"@user @user De nuevo, encantado. Y a mi tampoco me gustan esos titulares tendenciosos. Pero tampoco los opuestos  Saludos.",1
Es increíble que ahora entro a wpp solo para el trabajo,2
Era mas el ambiente chungo,0
"Empieza la semana con la ilusión de saber que va a ser mágica, llena de momentos felices, sonrisas, miradas y mucho amor. Que así sea",1
"Por fin río, caray. Después de lo de ayer, pensé que me iba a deprimir, pero hoy estoy feliz",2
@user Creí que era el Almost Blue de Chet Baker. Qué luzfloridecepción contigo,0
"@user por curiosidad intenté en 5 bancos distintos y en todos declinado, pero mi reporte está en verde y mi score también",1
"@user si, muy hermoso, y eso que no me conociste a mi",2
hoy es mi último día de vacaciones y lo más emocionante de mi día ha sido hacer el puzzle de sunggyu,0
"@user ¡Enhorabuena! Has ganado el KIT, escríbenos por mensaje privado para decirte cómo te vamos a mandar el premio",1
"Ensalada de Salmón, una de las ricas propuestas en el menú de hoy   #MenuDiario #RestauranteCasinoLasPalmas http",2
ojalá justin subiendo una foto comiéndose la boca con sofía para que os den por culo a todas,0
"@user eso dice mucho de él... así que nada, tómate tu tiempo que cuando estés preparado, todo llegará",1
"Aii,y que se me pasa felicitar a @user y no puede ser!! Muchaass felicidades Mara,espero que hayas pasado un día muy bonito",2
Ayer me dieron una botella y le pegue un trago pensando que era yin o Fresca gracias marifer,0
Desde mañana me dedicaré a estudiar y dejaré mis sentimientos amorosos por otro lado,1
"@user ¡Enhorabuena! Eres el ganador del sorteo, escríbenos un mensaje privado para darte el premio",2
@user pero el caso es que en Humanidades hay latín y griego y yo en mi vida he dado latin y griego así que me iria fatal en ellas,0
11:11 que no me encuentre mal,1
"Fue un bonito fin de semana cumpleañero : amigos, familia, torta, comida rica, juegos de mesa y muchas risas. Me siento bendecido y feliz",2
"@user ehhhhhhh ese no he sido yo, y lo digo muy en serio  hasta los cojones de que me roben mi puto identidad.",0
"Mañana debuto en percusión para leones chinos, ya puedo dejar de ser una samulnorian frustrada. Aunque el traje de Samulnori es más lindo",1
Técnicas Reunidas ya es una de las 10 mayores ingenierías internacionales!  No sabéis lo que nos alegra    http,2
Quiero que en mi foto de carné en lugar de una fotografía de mi cara me dejen poner un emoticono de carita triste,0
"@user @user no sé eso espero, y lo mismo que anulen eso de la prescribición de los delitos, no sé si menciona algo de eso",1
Pero tambien ha sido el año en el cual mas he viajado y conocido personas excelentes,2
Me iré a dormir sabiendo que la única app de manga con la que leo no tiene actualizado ons,0
@user jajajaja fui el primer fav de Odín con cotillón,1
"@user En Octubre haré cositas, un fuerte abrazo",2
@user De pequeño escribía con la zurda hasta que una profesora me obligó a hacerlo con la diestra,0
@user jajajaja yo igual. La gente no sabe lo que se pierde,1
"El amor incondicional es esa clase de sentimiento que busca la felicidad de otro ser, incluso a costa del suyo. Familia es quien te ama.",2
Soy un chico muy perverso,0
@user puedes ver el partido en directo en el Facebook de informe Bolorino,1
@user Hola Luis!! Vendrás a Barcelona a promocionar #TardeParaLaIra ?? Un abrazo crack y feliz día!,2
"@user @user @user todo el mundo es un poco racista, la cosa es mirarlo y arreglarlo, no negarlo si alguien te dice algo",0
"La única gran verdad, es que no terminas de conocer a las personas. #BuenDiaATodos",1
"@user aww!! Gracias!!!! Muaaaaaaaaaak!!!! No me gusta el sol y estoy en plena auditoría, pero la estoy pasando genial … Muak!",2
"Recuerdo a un podemita al final de una discusión q me dijo en F ""y si nos tienen que robar por lo menos que sean otros""  #MarcaEspaña",0
"Mi mamá adoptó una gata que dejaron botada al frente de la casa, si alguien necesita gatos me escriben, tengo 4",1
@user @user @user que buena noticia Roxi,2
Después de una semana comiendo en México a un precio ridículo... lo último q haría es ir a la Feria Gasto-nómica #lluviaencasa,0
@user Espero llegar y encontrar esa impresora 3D,1
"@user es que apuntas lo que digo. Es cierto antes de empezar la liga dije que Llorente ""había elegido"" muy bien",2
que cool todo mundo me deja en gris,0
@user @user que feo tu corazoncito! Deja ser feliz a los demás,1
"@user  Ni en tus mejores sueños, te hubieras, imaginado, una encuesta con tantos votos eh.? jajajj cuando se moviliza @user",2
No encuentro el mando de la tele y me estoy poniendo nerviosita,0
@user en estas épocas no hay que decirle no a ningún trofeo y es conmemorativo para todos los equipos que ganen en la jornada,1
@user yo te veo bonito,2
Puede alguien acostumbrarse en 4 noches a algo? Porque me acostumbré a no dormir sola y ahora se extraña demasiado,0
@user @user yo iba a preguntar lo mismo,1
Despues de trabajar duro me merezco mis caprichos,2
"Esperemos que todo empiece a tirar para arriba porque se necesita mucho para despegar un proyecto asi, y es el unico miedo que tengo",0
"@user buena idea, anis, pero ellos saben que yo ni un pancake puedo hacer bien",1
Cada vez que veo a los gemelos por la tele me entran ganas de meter mi brazos en ella y darles un abracito,2
Hoy va a ser el típico dia en el que me estreso,0
"@user Tod@s deberíamos llevar en nuestro día a día, está frase, ya q tod@s somos inmigrantes en algún lugar.",1
#felizcumplemichi pasala bien con tus seres queridos exitos en todo en lo k te propongas y exitos en #Bioquimica tambien ) si se puede,2
@user fresquita... lo único malo fue que nos quitaron el banco bueno,0
Mi familia ya empezó con villancicos a todo volumen 24/7 y yo que tenia mi musica puesta y me la quitaron,1
@user hola vengo de intagram  en verdad ya te seguia pero hola igualmente🙄❤️,2
"@user se nos queda pequeña, sólo 300 de aforo",0
Haikyuu debería tener alrededor de 4400 capítulos para vivir feliz hasta los 95 años,1
me siento orgullosa de ser tu fan @user desde hace muchos años ...ese speach lo dijo todo te sigo admirando,2
"Me largo de esta red social por unos días, hasta que encuentre paz",0
@user podemos usar el término.equipo pepino,1
"@user @user no, si pagar le pagaba bien, tranquilo",2
@user creo que soy la única que pringa trabajando todo el verano y todo septiembre,0
"El día del hombre pasó desapercibido por las mujeres, si fuera al revés no nos perdonan",1
@user jajajajajaja me meo que yo tengo mi novio y él tiene su novia y estamos los dos contentos,2
@user @user y donde están esos fiscales q los afinen bien un tío mata 2 ciclistas en la puta calle q está pasando aquí?,0
"@user Ánimo, Jorge. Piensa en tus nuevas víctimas",1
"@user Excelente, siempre me persigno cuando entro a uno",2
"Aah ya... Porque @user es el ser más rastrero, egoísta, infantil y GILIPOLLAS que existe en el mundo",0
@user que no soy menoooor o si,1
"@user @user bien sra presidenta, se predica con el ejm, muy bien!!!!",2
"Y ahora, volvamos a la realidad... ¡ay Venezuela! Como me has hecho llorar desde lejos... con que tristeza digo que yo soy venezolano.",0
"@user es decir, que es por la tradición lo de decir esto, como muchas otras (arroz, etc), pero que no es tan big-a-deal",1
Por dicha no he leído a nadie que diga que se exageró con el huracán. He escogido bien a quién seguir,2
"Hola, me molaría hcerme un cambio drástico con mi pelo, lo que pasa es que no se hacerme lo que quiero y tengo que pedir ayuda",0
"Yo quería para navidad la jodida mascara de Buckethead, pero todos piensan que es un regalo de mrd",1
@user @user ya se no quería salirme de las aguas termales mañana voy a Monteverde a ver que tal,2
"Quiero el pelo negro azulado y no sé cómo conseguirlo  los tintes de ese color que me he echado, no han hecho nada.",0
@user @user nunca dije lo contrario,1
@user Ella es lo mejor de todo,2
Buenos días bbs qué tal yo mal,0
"@user @user @user , y otros que seguro se me olvidan, también os puede interesar para vuestro instituto o facultad univ.",1
Chema en esas y todos en la oficina deseando que vuelva a la oficina y a dirigir la empresa mejor...,2
A ver cuando quedamos y hablamos de lo guapo que es nuestro señor Rajoy que ya toca  @user,0
@user @user estas en lo cierto,1
Feliz Martes para todos.  Pásenla bonito y a sonreír.,2
.@user @user Las mayores atrocidodes surgen del idealismo bienintencionado. No me cabe duda de que son capaces de lo peor,0
"@user En edad internacional 19, en edad coreana 20",1
Viendo al gran #JoselitoYSuOrquesta en #WantanNight lindo jueves @user por @user,2
Me he puesto a pensar una cosa y me estoy despollando sola en la habitación. Que pena doy,0
Ahora tengo que dormir llena de repelente,1
@user ¡Es el mejor! Espero con emoción ese disco nuevo y deseo tener tiempo para digerir toda la discografía antes de morir.,2
@user eso no es sielto,0
@user Y que es muy bueno que alguien hable sobre el tema porque muchos no lo hablan debido a que es un tema considerado Tabu.,1
Mi anterior bio también hablaba de #volar y esta noche ellos -y Twitter- me lo recuerdan...   #SoisGrandes 😘 http,2
@user @user yo ya estoy arruinada con tanto verano Berni,0
Quiero un perro así porfiii.,1
@user Son dos frases. La una complementa a la otra. Así se entiende mejor,2
Me pongo al día con Re:zero en dos días y medio y ahora me dejan una semana intrigado por el final del capitulo. Esto no se hace eh,0
"@user Vieras que a mi lo del dresscode de mi brete no me molesta, sólo quisiera poder teñirme el pelo morado",1
"#2AñosDeLegiónHolk No importa que seas ""niu"" o ""old"" Si amas a LH , eres bienvenido a mi casa",2
@user @user yo ya en eso no me meto  sacar las cosas de contexto y llevarlas a tu terreno es algo diferente,0
@user pero eso no es abstracto,1
"Soy jodidamente feliz  Me encanta mi vida enserio, a veces no aprecio la suerte que tengo.",2
Creo que alguien me ha bloqueado. Es una sensación rara porque empezaba a tenerle cariño a esa persona y no lo entiendo. Me siento mal,0
"@user No te preocupes Yuya, te entendemos. Que te mejores pronto.",1
"@user dile a Alex que hay aceites para cuando te duchas que arreglan la piel como los ""codos"", ahora los tengo finísimos",2
Han talado el abedul gigante que había en la esquina de Ríos Rosas con Castellana  ¿Alguien sabe porqué? #Madrid,0
"Voy a cambiar mi vida, dejaré de salir por un buen tiempo",1
"Las Palmas nuevo y modesto líder de 1ª división empieza por ""L"" como Leicester...  #ahílodejo",2
@user ah era hoy? mañana durante el día puede llamarme y con mucho gusto a plena luz del día no en lo oscurito en barrios mierda,0
"@user despídete de todos, deséales feliz año y bye bye",1
"Se acaba un buen año, y va empezar uno mejor, siempre con la.bendición de Dios",2
@user no se si seré tan despreciable,0
".@user ¿Me dice garrullo, llamándose Domingo? Esa es buena  @user @user @user",1
